time,gFx,gFy,gFz,gFTotal
26.01753520965576,-0.0494384765625,-0.130950927734375,-0.995086669921875,1.005
27.018718242645264,-0.05145263671875,-0.136474609375,-0.9844512939453125,0.995
28.01998996734619,-0.049713134765625,-0.1285552978515625,-0.9899749755859375,1.0
29.020524978637695,-0.05108642578125,-0.1312713623046875,-0.9951934814453125,1.005
30.02134108543396,-0.045623779296875,-0.1363677978515625,-0.994873046875,1.005
31.020716190338135,-0.0472412109375,-0.1319122314453125,-0.987701416015625,0.998
32.02175211906433,-0.0428314208984375,-0.1312255859375,-0.9950714111328125,1.005
33.02243518829346,-0.0458984375,-0.134552001953125,-0.9905853271484375,1.001
34.0249080657959,-0.0451507568359375,-0.12884521484375,-0.988311767578125,0.998
35.0243821144104,-0.0497283935546875,-0.129852294921875,-0.9966888427734375,1.006
36.02570819854736,-0.044952392578125,-0.134307861328125,-0.987823486328125,0.998
37.027281284332275,-0.047149658203125,-0.133087158203125,-0.9936676025390625,1.004
38.026638984680176,-0.047393798828125,-0.1306304931640625,-0.9799041748046875,0.99
39.02745008468628,-0.0501251220703125,-0.1267852783203125,-0.9937286376953125,1.003
40.02930402755737,-0.0445709228515625,-0.13800048828125,-0.990447998046875,1.001
41.028358936309814,-0.047393798828125,-0.1313934326171875,-0.991912841796875,1.002
42.0314302444458,-0.051422119140625,-0.1312103271484375,-0.9991912841796875,1.009
43.03054213523865,-0.0433349609375,-0.13629150390625,-0.9926300048828125,1.003
44.03155016899109,-0.046630859375,-0.130889892578125,-0.9922027587890625,1.002
45.03409719467163,-0.0430145263671875,-0.1321868896484375,-0.99346923828125,1.003
46.03221321105957,-0.05230712890625,-0.1334075927734375,-0.9907379150390625,1.001
47.033700942993164,-0.0460052490234375,-0.1289520263671875,-0.989501953125,0.999
48.03509211540222,-0.051239013671875,-0.1295013427734375,-0.9970855712890625,1.007
49.0354220867157,-0.0467376708984375,-0.13153076171875,-0.9849853515625,0.995
50.03605008125305,-0.051177978515625,-0.1294097900390625,-0.98675537109375,0.997
51.03749895095825,-0.042388916015625,-0.1290283203125,-0.9855499267578125,0.995
52.03886318206787,-0.052154541015625,-0.13165283203125,-0.995452880859375,1.005
53.039371967315674,-0.055023193359375,-0.1354522705078125,-0.9986419677734375,1.009
54.0399911403656,-0.047332763671875,-0.1326904296875,-0.9967498779296875,1.007
55.04049611091614,-0.049407958984375,-0.13427734375,-0.98944091796875,1.0
56.04059815406799,-0.047698974609375,-0.1357879638671875,-0.9889068603515625,0.999
57.04169511795044,-0.0377197265625,-0.1336517333984375,-0.989044189453125,0.999
58.041348934173584,-0.04913330078125,-0.129638671875,-1.00408935546875,1.014
59.0431342124939,-0.0438232421875,-0.1337127685546875,-0.996734619140625,1.007
60.04582905769348,-0.0492706298828125,-0.1304779052734375,-0.9903717041015625,1.0
61.04528999328613,-0.0382537841796875,-0.1323394775390625,-0.9848480224609375,0.994
62.04511308670044,-0.047882080078125,-0.1302337646484375,-0.9786529541015625,0.988
63.04646921157837,-0.044830322265625,-0.1385498046875,-0.99908447265625,1.01
64.04768705368042,-0.0483856201171875,-0.130950927734375,-0.9991912841796875,1.009
65.04806900024414,-0.0370330810546875,-0.131744384765625,-0.988800048828125,0.998
66.04809617996216,-0.050384521484375,-0.129669189453125,-1.0044708251953125,1.014
67.04827928543091,-0.04949951171875,-0.1339569091796875,-0.9809722900390625,0.991
68.04902815818787,-0.041748046875,-0.1549224853515625,-0.9874725341796875,1.0
69.05057215690613,-0.0372314453125,-0.21173095703125,-0.9871978759765625,1.01
70.05049228668213,-0.0349273681640625,-0.2021331787109375,-0.9959869384765625,1.017
71.05131411552429,-0.0392303466796875,-0.3961334228515625,-0.93218994140625,1.014
72.05199527740479,-0.0588226318359375,-0.378143310546875,-0.98333740234375,1.055
73.05273294448853,-0.07061767578125,-0.2924041748046875,-0.9495849609375,0.996
74.05358695983887,-0.037750244140625,-0.2277374267578125,-1.0134429931640625,1.039
75.0543761253357,0.092071533203125,-0.1188507080078125,-0.933563232421875,0.946
76.05507802963257,0.126220703125,-0.0946502685546875,-1.00146484375,1.014
77.0557632446289,0.2260589599609375,-0.1049041748046875,-1.0247344970703125,1.055
78.05662298202515,0.1881561279296875,-0.1126708984375,-1.0262451171875,1.049
79.05751013755798,0.0458984375,-0.2046661376953125,-1.0210418701171875,1.042
80.05827713012695,0.1163177490234375,-0.2258148193359375,-1.01361083984375,1.045
81.05985021591187,0.00018310546875,-0.2556610107421875,-0.9943695068359375,1.027
82.05989503860474,-0.0403594970703125,-0.2752838134765625,-0.9907989501953125,1.029
83.06039714813232,-0.0033721923828125,-0.277069091796875,-1.0146942138671875,1.052
84.06115508079529,-0.0118560791015625,-0.1910400390625,-0.982147216796875,1.001
85.06183815002441,-0.0447540283203125,-0.1601715087890625,-1.0321044921875,1.045
86.06274008750916,-0.0497589111328125,-0.1685333251953125,-1.00787353515625,1.023
87.0642352104187,-0.0542755126953125,-0.1477508544921875,-0.9692535400390625,0.982
88.06413221359253,-0.07464599609375,-0.1752166748046875,-0.9622802734375,0.981
89.06498193740845,-0.0269775390625,-0.141876220703125,-0.977081298828125,0.988
90.06559610366821,-0.0088043212890625,-0.1177825927734375,-0.9893341064453125,0.996
91.06619310379028,-0.04229736328125,-0.12255859375,-0.9343109130859375,0.943
92.06800699234009,-0.0287017822265625,-0.0971832275390625,-1.0194091796875,1.024
93.06875419616699,-0.03399658203125,-0.117950439453125,-1.0202789306640625,1.028
94.06869006156921,-0.036865234375,-0.0983123779296875,-1.05059814453125,1.056
95.06937408447266,-0.0431365966796875,-0.0084686279296875,-1.041900634765625,1.043
96.07038116455078,-0.009490966796875,0.0052947998046875,-1.008087158203125,1.008
97.07102918624878,-0.033172607421875,0.0160675048828125,-1.0259552001953125,1.027
98.07259511947632,-0.070587158203125,-0.0537872314453125,-1.02593994140625,1.03
99.07257318496704,-0.0335693359375,-0.013946533203125,-1.0023651123046875,1.003
100.07333898544312,-0.0206451416015625,0.028045654296875,-1.002105712890625,1.003
101.07402515411377,-0.0334014892578125,-0.0079803466796875,-1.00543212890625,1.006
102.07428312301636,-0.0431976318359375,-0.047332763671875,-0.9912567138671875,0.993
103.07575702667236,-0.04248046875,0.040985107421875,-1.04290771484375,1.045
104.07628726959229,-0.0362701416015625,-0.0021820068359375,-1.0218353271484375,1.022
105.07706594467163,-0.03472900390625,-0.1570587158203125,-0.9953155517578125,1.008
106.07856512069702,-0.0329437255859375,-0.149322509765625,-0.996978759765625,1.009
107.07843828201294,-0.0364990234375,-0.1504058837890625,-0.987579345703125,1.0
108.0793080329895,-0.0292510986328125,-0.151611328125,-0.9957122802734375,1.008
109.0799880027771,-0.032470703125,-0.1488494873046875,-0.990325927734375,1.002
110.0808961391449,-0.024383544921875,-0.1482086181640625,-0.9825897216796875,0.994
111.08163595199585,-0.03179931640625,-0.1515350341796875,-0.9951934814453125,1.007
112.08228707313538,-0.037384033203125,-0.1500091552734375,-0.9825439453125,0.995
113.08312225341797,-0.0341644287109375,-0.15118408203125,-1.0025787353515625,1.014
114.08387517929077,-0.0232086181640625,-0.1461944580078125,-0.9826202392578125,0.994
115.08475828170776,-0.0349884033203125,-0.153350830078125,-0.989959716796875,1.002
116.08539915084839,-0.033599853515625,-0.1459197998046875,-0.983489990234375,0.995
117.08601522445679,-0.031524658203125,-0.15167236328125,-1.000885009765625,1.013
118.08688402175903,-0.0280609130859375,-0.1517333984375,-0.9867401123046875,0.999
119.08759212493896,-0.0330963134765625,-0.1492156982421875,-0.9946441650390625,1.006
120.0884280204773,-0.0247650146484375,-0.1474609375,-0.97784423828125,0.989
121.08908414840698,-0.029937744140625,-0.1486053466796875,-0.994781494140625,1.006
122.09070014953613,-0.03466796875,-0.1521759033203125,-0.9811859130859375,0.994
123.09078598022461,-0.0334320068359375,-0.1504974365234375,-0.999755859375,1.012
124.09208917617798,-0.028656005859375,-0.14398193359375,-0.9826202392578125,0.994
125.0922532081604,-0.0231781005859375,-0.1488037109375,-0.9951019287109375,1.006
126.09310412406921,-0.0354461669921875,-0.1477813720703125,-0.992584228515625,1.004
127.09460210800171,-0.0270538330078125,-0.152801513671875,-0.989166259765625,1.001
128.09454822540283,-0.0327606201171875,-0.147491455078125,-0.978729248046875,0.99
129.09528017044067,-0.0351715087890625,-0.148773193359375,-0.99530029296875,1.007
130.09687423706055,-0.028778076171875,-0.1535491943359375,-0.98626708984375,0.999
131.09676694869995,-0.029632568359375,-0.14715576171875,-0.977142333984375,0.989
132.0975432395935,-0.0321044921875,-0.1506500244140625,-0.9994659423828125,1.011
133.09831428527832,-0.0343017578125,-0.1504974365234375,-0.9875030517578125,0.999
134.0992202758789,-0.0277099609375,-0.153839111328125,-0.999298095703125,1.011
135.1000521183014,-0.0287322998046875,-0.1468048095703125,-0.9780426025390625,0.989
136.10127711296082,-0.0320892333984375,-0.1480560302734375,-0.996429443359375,1.008
137.1016881465912,-0.02801513671875,-0.1537322998046875,-0.978057861328125,0.99
138.10232496261597,-0.0370025634765625,-0.14630126953125,-0.989166259765625,1.001
139.10303020477295,-0.02410888671875,-0.1489105224609375,-0.983673095703125,0.995
140.1002640724182,-0.039276123046875,-0.150360107421875,-0.9868927001953125,0.999
141.10604214668274,-0.0356292724609375,-0.1483001708984375,-0.996734619140625,1.008
142.10686612129211,-0.02685546875,-0.147857666015625,-0.9921417236328125,1.003
143.10763311386108,-0.033172607421875,-0.151702880859375,-0.984619140625,0.997
144.10287809371948,-0.0341339111328125,-0.146514892578125,-0.9867706298828125,0.998
145.1087622642517,-0.0215911865234375,-0.1486358642578125,-0.9852447509765625,0.997
146.10949802398682,-0.03363037109375,-0.14849853515625,-0.9957275390625,1.007
147.11037826538086,-0.0331878662109375,-0.14898681640625,-0.97900390625,0.991
148.10635209083557,-0.036956787109375,-0.1479034423828125,-0.99029541015625,1.002
149.10963010787964,-0.0324554443359375,-0.148651123046875,-0.9910888671875,1.003
150.11040616035461,-0.0278472900390625,-0.1514739990234375,-0.983795166015625,0.996
151.11113023757935,-0.035797119140625,-0.1453857421875,-0.98431396484375,0.996
152.1090760231018,-0.024658203125,-0.14794921875,-0.9858551025390625,0.997
153.1137261390686,-0.037933349609375,-0.1508636474609375,-0.998443603515625,1.01
154.11441206932068,-0.027099609375,-0.152740478515625,-0.988250732421875,1.0
155.11514902114868,-0.03326416015625,-0.1473541259765625,-0.9927825927734375,1.004
156.11220908164978,-0.0282135009765625,-0.1466064453125,-0.9949951171875,1.006
157.1184220314026,-0.028564453125,-0.1504669189453125,-0.9807586669921875,0.993
158.11888313293457,-0.0333404541015625,-0.1444549560546875,-0.9893341064453125,1.0
159.1196460723877,-0.032745361328125,-0.148162841796875,-0.9937591552734375,1.005
160.12049102783203,-0.0242767333984375,-0.150177001953125,-0.967376708984375,0.979
161.12118196487427,-0.035400390625,-0.1478424072265625,-0.9846343994140625,0.996
162.1221730709076,-0.0331878662109375,-0.146728515625,-0.9905242919921875,1.002
163.12256622314453,-0.029205322265625,-0.15350341796875,-0.9770660400390625,0.989
164.12344694137573,-0.035400390625,-0.1470947265625,-0.9906005859375,1.002
165.12509512901306,-0.024078369140625,-0.150970458984375,-1.0001678466796875,1.012
166.12624406814575,-0.0489959716796875,-0.2550811767578125,-0.9700775146484375,1.004
167.12561106681824,-0.0134735107421875,-0.3870849609375,-0.9521636962890625,1.028
168.12650394439697,-0.026824951171875,-0.4836578369140625,-0.9248504638671875,1.044
169.12715196609497,0.01806640625,-0.4321746826171875,-1.0777435302734375,1.161
170.1279661655426,0.0058746337890625,-0.3550872802734375,-0.95196533203125,1.016
171.1287281513214,-0.011627197265625,-0.3433837890625,-0.898284912109375,0.962
172.1294732093811,-0.00408935546875,-0.2613677978515625,-1.0245208740234375,1.057
173.13094210624695,-0.03680419921875,-0.2126007080078125,-0.9922943115234375,1.015
174.1309289932251,-0.007110595703125,-0.2224273681640625,-0.921722412109375,0.948
175.13177108764648,-0.0287017822265625,-0.2039031982421875,-0.982208251953125,1.004
176.13248014450073,-0.0399627685546875,-0.1950836181640625,-0.994049072265625,1.014
177.13341999053955,0.00775146484375,-0.185455322265625,-0.9561614990234375,0.974
178.13403916358948,0.007659912109375,-0.196258544921875,-1.00201416015625,1.021
179.13475513458252,-0.0554656982421875,-0.1938018798828125,-1.006103515625,1.026
180.13560009002686,-0.0115203857421875,-0.1089935302734375,-0.9868621826171875,0.993
181.1363091468811,-0.025726318359375,-0.165252685546875,-1.0095062255859375,1.023
182.13700103759766,-0.0360260009765625,-0.144287109375,-0.995574951171875,1.007
183.1378402709961,-0.0286865234375,-0.1530609130859375,-0.90631103515625,0.92
184.1378469467163,-0.068328857421875,-0.1728515625,-0.9683380126953125,0.986
185.13769006729126,-0.078155517578125,-0.1802825927734375,-0.9376220703125,0.958
186.1376931667328,-0.0984649658203125,-0.1721038818359375,-0.9460906982421875,0.967
187.13749408721924,-0.0555419921875,-0.1756439208984375,-0.95977783203125,0.977
188.1376552581787,-0.0016021728515625,-0.1928863525390625,-0.97821044921875,0.997
189.13744401931763,0.003204345703125,-0.104522705078125,-1.05352783203125,1.059
190.13756704330444,-0.043609619140625,-0.0998382568359375,-0.98883056640625,0.995
191.13768410682678,-0.043609619140625,-0.0841522216796875,-1.06439208984375,1.069
192.13774394989014,-0.0326690673828125,-0.0883331298828125,-1.0105438232421875,1.015
193.13815927505493,-0.0697174072265625,-0.102874755859375,-0.9581146240234375,0.966
194.1381959915161,-0.117950439453125,-0.1162261962890625,-1.0008087158203125,1.014
195.13849925994873,-0.0598297119140625,-0.1071929931640625,-1.08843994140625,1.095
196.13965606689453,-0.0703277587890625,-0.068115234375,-0.9294586181640625,0.935
197.13995695114136,-0.10418701171875,-0.097412109375,-0.9816131591796875,0.992
198.1394591331482,-0.1508331298828125,-0.1466522216796875,-0.966827392578125,0.989
199.13992023468018,-0.11566162109375,-0.12945556640625,-0.9766082763671875,0.992
200.14014506340027,-0.1113739013671875,-0.1435699462890625,-1.0193634033203125,1.035
201.14058923721313,-0.0592041015625,-0.1378021240234375,-0.9255218505859375,0.938
202.14096307754517,-0.1098785400390625,-0.1725616455078125,-0.985748291015625,1.007
203.14145612716675,-0.08831787109375,-0.1651763916015625,-0.97027587890625,0.988
204.14277601242065,-0.0630645751953125,-0.157470703125,-0.9570770263671875,0.972
205.14249897003174,-0.101837158203125,-0.168670654296875,-0.959320068359375,0.979
206.143972158432,-0.1181793212890625,-0.176239013671875,-0.9803009033203125,1.003
207.14364004135132,-0.090057373046875,-0.2053375244140625,-0.997100830078125,1.022
208.1440839767456,-0.0878753662109375,-0.1600494384765625,-0.7490692138671875,0.771
209.14481210708618,-0.0869903564453125,-0.121612548828125,-0.97406005859375,0.985
210.145259141922,-0.1075897216796875,-0.175994873046875,-1.0282745361328125,1.049
211.14576196670532,-0.079345703125,-0.1460723876953125,-0.9579620361328125,0.972
212.14646196365356,-0.11578369140625,-0.1660003662109375,-1.011566162109375,1.032
213.14708805084229,0.0546875,-0.3251190185546875,-1.295135498046875,1.336
214.14759922027588,-0.0897216796875,-0.128753662109375,-0.9766082763671875,0.989
215.1482310295105,-0.1147003173828125,-0.159423828125,-0.9705352783203125,0.99
216.14906811714172,-0.098846435546875,-0.1417083740234375,-1.0194091796875,1.034
217.1494059562683,-0.2420654296875,-0.1546630859375,-0.9419708251953125,0.985
218.1501979827881,-0.1644287109375,-0.1854400634765625,-1.039947509765625,1.069
219.15090012550354,-0.1196441650390625,-0.133941650390625,-0.9686279296875,0.985
220.1517629623413,-0.141021728515625,-0.154571533203125,-1.0648193359375,1.085
221.15205001831055,-0.2186431884765625,-0.147003173828125,-1.0263824462890625,1.06
222.15274810791016,-0.1744384765625,-0.1726531982421875,-0.9592132568359375,0.99
223.15358114242554,-0.144256591796875,-0.155242919921875,-0.9256439208984375,0.95
224.1543071269989,-0.1663818359375,-0.189666748046875,-1.128662109375,1.157
225.15501499176025,-0.0676422119140625,-0.1516571044921875,-0.9865570068359375,1.0
226.1557102203369,-0.0423583984375,-0.149566650390625,-0.9256439208984375,0.939
227.15635919570923,-0.0502471923828125,-0.15728759765625,-0.899139404296875,0.914
228.1570110321045,-0.0499267578125,-0.1599884033203125,-0.989044189453125,1.003
229.15828013420105,-0.0356903076171875,-0.1522979736328125,-0.961151123046875,0.974
230.15850710868835,-0.0816650390625,-0.1775665283203125,-1.0543975830078125,1.072
231.15943908691406,-0.0058441162109375,-0.1443023681640625,-0.9566650390625,0.968
232.1607711315155,-0.0732879638671875,-0.1330413818359375,-0.963958740234375,0.976
233.16064310073853,-0.0617828369140625,-0.1688079833984375,-1.00250244140625,1.018
234.16136407852173,-0.058868408203125,-0.132720947265625,-0.988037109375,0.999
235.1628589630127,-0.016937255859375,-0.1698455810546875,-0.9423370361328125,0.958
236.16286706924438,-0.0087127685546875,-0.146087646484375,-1.00244140625,1.013
237.16359305381775,-0.0472869873046875,-0.165283203125,-0.9699249267578125,0.985
238.16436004638672,-0.090057373046875,-0.135467529296875,-0.99200439453125,1.005
239.16506099700928,-0.0261383056640625,-0.1457977294921875,-0.864013671875,0.877
240.16609716415405,-0.1159210205078125,-0.1496124267578125,-0.9808197021484375,0.999
241.16654109954834,-0.0807342529296875,-0.149627685546875,-0.985382080078125,1.0
242.16731309890747,-0.106048583984375,-0.16339111328125,-1.0296173095703125,1.048
243.16803812980652,-0.096954345703125,-0.17236328125,-0.9441680908203125,0.965
244.16927099227905,-0.0886077880859375,-0.0791015625,-0.981658935546875,0.989
245.16950225830078,-0.060272216796875,-0.1513671875,-1.0363922119140625,1.049
246.1706199645996,0.0086517333984375,-0.126251220703125,-0.9105072021484375,0.919
247.17102813720703,-0.0863037109375,-0.1418304443359375,-1.0447235107421875,1.058
248.17185926437378,-0.0178375244140625,-0.1174774169921875,-1.1097869873046875,1.116
249.1725571155548,-0.045440673828125,-0.092681884765625,-0.9484710693359375,0.954
250.17333316802979,-0.1133880615234375,-0.1495819091796875,-1.0041656494140625,1.022
251.17431712150574,-0.0482330322265625,-0.12628173828125,-0.974334716796875,0.984
252.174889087677,-0.1132659912109375,-0.154266357421875,-0.9785919189453125,0.997
253.17594814300537,-0.1046600341796875,-0.1161651611328125,-1.018585205078125,1.031
254.1764280796051,-0.0611724853515625,-0.16607666015625,-0.971710205078125,0.988
255.17684698104858,0.0135498046875,-0.153594970703125,-1.02197265625,1.034
256.17805194854736,-0.0898284912109375,-0.093658447265625,-0.967803955078125,0.976
257.1789779663086,-0.0225067138671875,-0.0621490478515625,-1.0154876708984375,1.018
258.17980313301086,-0.06903076171875,-0.151031494140625,-0.9902496337890625,1.004
259.1803412437439,-0.0324859619140625,-0.0583953857421875,-0.9023590087890625,0.905
260.18118619918823,-0.05718994140625,-0.11639404296875,-0.982177734375,0.991
261.18202018737793,-0.062530517578125,-0.120361328125,-1.057952880859375,1.067
262.1833610534668,-0.0542755126953125,-0.1009368896484375,-0.9651336669921875,0.972
263.1835181713104,-0.0559844970703125,-0.0901947021484375,-0.965850830078125,0.972
264.1843180656433,-0.029937744140625,-0.110382080078125,-1.006561279296875,1.013
265.18508410453796,-0.0374298095703125,-0.124114990234375,-1.0330657958984375,1.041
266.18667221069336,-0.0316162109375,-0.07525634765625,-1.05657958984375,1.06
267.18719506263733,-0.06817626953125,-0.10308837890625,-1.0422210693359375,1.05
268.1873731613159,-0.0186767578125,-0.0375213623046875,-0.9936676025390625,0.995
269.1882860660553,-0.0655517578125,-0.115936279296875,-1.1182403564453125,1.126
270.18881607055664,-0.0393218994140625,-0.09600830078125,-1.0513916015625,1.056
271.1899411678314,-0.041107177734375,-0.099334716796875,-1.0169525146484375,1.023
272.19038105010986,-0.005157470703125,-0.1496124267578125,-0.98193359375,0.993
273.1913390159607,-0.05487060546875,-0.140625,-1.011505126953125,1.023
274.19209814071655,-0.015655517578125,-0.1581573486328125,-0.990875244140625,1.004
275.19295597076416,-0.0175933837890625,-0.1644287109375,-1.0218048095703125,1.035
276.1935772895813,-0.0628814697265625,-0.1786041259765625,-0.95556640625,0.974
277.1943039894104,-0.0426788330078125,-0.208465576171875,-1.0615692138671875,1.083
278.1955442428589,-0.0555572509765625,-0.1166229248046875,-0.988525390625,0.997
279.19682598114014,-0.02301025390625,-0.102752685546875,-0.9739532470703125,0.98
280.1974229812622,0.009124755859375,-0.15240478515625,-1.002288818359375,1.014
281.19762325286865,-0.0184783935546875,-0.1465911865234375,-0.95263671875,0.964
282.19911909103394,-0.0474700927734375,-0.1264190673828125,-0.93658447265625,0.946
283.19936323165894,-0.0145111083984375,-0.2108154296875,-1.0115814208984375,1.033
284.2002749443054,-0.040283203125,-0.0709686279296875,-0.9419403076171875,0.945
285.2010991573334,-0.0323333740234375,-0.1224212646484375,-1.0386962890625,1.046
286.20140504837036,-0.07476806640625,-0.172454833984375,-0.9933013916015625,1.011
287.2024211883545,-0.0464630126953125,-0.1007843017578125,-0.9504547119140625,0.957
288.2033531665802,-0.0728607177734375,-0.1034393310546875,-1.0413360595703125,1.049
289.2045271396637,-0.0094146728515625,-0.1452178955078125,-0.9778594970703125,0.989
290.20468306541443,0.001739501953125,-0.07977294921875,-0.9811859130859375,0.984
291.2058892250061,0.02886962890625,-0.0674591064453125,-0.992462158203125,0.995
292.2063500881195,-0.008209228515625,-0.1158599853515625,-0.9602813720703125,0.967
293.2071199417114,-0.0653228759765625,-0.1038818359375,-1.0550079345703125,1.062
294.20793199539185,-0.008148193359375,-0.11102294921875,-0.981903076171875,0.988
295.20864605903625,-0.0477752685546875,-0.1011505126953125,-1.005859375,1.012
296.20971512794495,-0.055938720703125,-0.16546630859375,-0.9822235107421875,0.998
297.2102642059326,-0.00054931640625,-0.1228179931640625,-0.9915313720703125,0.999
298.21104097366333,-0.063629150390625,-0.1007232666015625,-0.9719390869140625,0.979
299.2119390964508,-0.01507568359375,-0.1051483154296875,-1.0056610107421875,1.011
300.21249198913574,-0.06732177734375,-0.161224365234375,-0.9881591796875,1.003
301.2125971317291,-0.0275115966796875,-0.1781005859375,-0.9827117919921875,0.999
302.2132639884949,-0.0286712646484375,-0.1723175048828125,-1.02862548828125,1.043
303.2141361236572,-0.0646514892578125,-0.13580322265625,-0.9541778564453125,0.966
304.21478509902954,-0.064697265625,-0.118743896484375,-1.0553436279296875,1.064
305.216676235199,-0.05181884765625,-0.1390838623046875,-0.99365234375,1.005
306.2180540561676,-0.0521087646484375,-0.1218719482421875,-0.9892120361328125,0.998
307.2181451320648,-0.0311279296875,-0.1028594970703125,-0.96868896484375,0.975
308.2188980579376,-0.014495849609375,-0.11669921875,-0.8826751708984375,0.89
309.2187831401825,-0.06085205078125,-0.101165771484375,-1.02703857421875,1.034
310.21964597702026,-0.0679168701171875,-0.101226806640625,-1.012725830078125,1.02
311.22031021118164,-0.033538818359375,-0.1017303466796875,-0.93707275390625,0.943
312.2210741043091,-0.0930633544921875,-0.1110076904296875,-1.060272216796875,1.07
313.2225830554962,-0.0726470947265625,-0.141021728515625,-0.9381103515625,0.951
314.22349214553833,-0.077117919921875,-0.1428985595703125,-0.9625244140625,0.976
315.2244429588318,-0.033935546875,-0.1870574951171875,-0.994598388671875,1.013
316.22507429122925,-0.0356597900390625,-0.14971923828125,-0.9512176513671875,0.964
317.22519516944885,-0.0655364990234375,-0.1478271484375,-1.0388031005859375,1.051
318.2258062362671,-0.033172607421875,-0.1051177978515625,-0.9694671630859375,0.976
319.22683215141296,-0.06787109375,-0.1292877197265625,-0.965545654296875,0.977
320.22753715515137,-0.0587158203125,-0.09906005859375,-1.0438079833984375,1.05
321.2283282279968,-0.0475616455078125,-0.0560760498046875,-0.9671478271484375,0.97
322.2294502258301,-0.070648193359375,-0.0649566650390625,-0.9732513427734375,0.978
323.2299962043762,-0.1183013916015625,-0.0720062255859375,-0.985595703125,0.995
324.2308611869812,-0.059234619140625,-0.0706329345703125,-0.9813995361328125,0.986
325.2314839363098,-0.07275390625,-0.067962646484375,-0.9140167236328125,0.919
326.2323932647705,-0.05340576171875,-0.1092529296875,-1.0107879638671875,1.018
327.233332157135,-0.0063934326171875,-0.1157989501953125,-1.034027099609375,1.041
328.23407220840454,-0.069915771484375,-0.0920867919921875,-0.981842041015625,0.989
329.23492527008057,-0.0279388427734375,-0.1209564208984375,-1.0407562255859375,1.048
330.2358341217041,-0.042236328125,-0.1096954345703125,-0.9868927001953125,0.994
331.2364830970764,-0.0619049072265625,-0.0935516357421875,-0.95458984375,0.961
332.2372522354126,-0.046722412109375,-0.1031951904296875,-1.086456298828125,1.092
333.2380721569061,-0.021392822265625,-0.1154632568359375,-0.949859619140625,0.957
334.23878812789917,-0.02197265625,-0.1358795166015625,-1.020904541015625,1.03
335.2396950721741,-0.0549468994140625,-0.132293701171875,-0.9753265380859375,0.986
336.24056816101074,-0.03912353515625,-0.1248016357421875,-0.9995880126953125,1.008
337.2413840293884,-0.0407257080078125,-0.1413116455078125,-0.9663543701171875,0.977
338.24214601516724,-0.0239715576171875,-0.1474151611328125,-1.0326385498046875,1.043
339.2431182861328,-0.100250244140625,-0.1247406005859375,-1.04595947265625,1.058
340.243772983551,-0.0726776123046875,-0.1290283203125,-1.062255859375,1.073
341.24486923217773,-0.102508544921875,-0.1243743896484375,-0.982208251953125,0.995
342.24532318115234,-0.046051025390625,-0.076873779296875,-0.9774169921875,0.982
343.2462272644043,-0.0205230712890625,-0.1352996826171875,-0.99810791015625,1.007
344.24685311317444,-0.037353515625,-0.105712890625,-0.9932098388671875,1.0
345.247679233551,-0.029510498046875,-0.1295623779296875,-0.9853363037109375,0.994
346.2493829727173,-0.0486297607421875,-0.118408203125,-1.047515869140625,1.055
347.2495322227478,-0.038818359375,-0.1162109375,-1.0205535888671875,1.028
